month,company_name,arr_usd
2023-08-01,Bright Data,159001.08
2023-09-01,Bright Data,174420.75
2023-10-01,Bright Data,160279.09
2023-11-01,Bright Data,156273.86
2023-12-01,Bright Data,158755.44
2024-01-01,Bright Data,165022.76
2024-02-01,Bright Data,156030.36
2024-03-01,Bright Data,152769.31
2024-04-01,Bright Data,153957.97
2024-05-01,Bright Data,144540.29
2024-06-01,Bright Data,156258.59
2024-07-01,Bright Data,138499.35
2024-08-01,Bright Data,147611.38
2024-09-01,Bright Data,155539.18
2024-10-01,Bright Data,150997.35
2024-11-01,Bright Data,152003.64
2024-12-01,Bright Data,146079.38
2025-01-01,Bright Data,153982.76
2025-02-01,Bright Data,151077.04
2025-03-01,Bright Data,146532.3
2025-04-01,Bright Data,148875.46
2025-05-01,Bright Data,146525.96
2025-06-01,Bright Data,137104.32
2023-01-01,Echo Automation,115563.33
2023-02-01,Echo Automation,113129.18
2023-03-01,Echo Automation,97519.73
2023-04-01,Echo Automation,93147.32
2023-05-01,Echo Automation,95188.44
2023-06-01,Echo Automation,88421.94
2023-07-01,Echo Automation,76647.09
2023-08-01,Echo Automation,82219.15
2023-09-01,Echo Automation,69837.58
2023-10-01,Echo Automation,69931.22
2023-11-01,Echo Automation,74730.44
2023-12-01,Echo Automation,72847.51
2024-01-01,Echo Automation,59793.83
2024-02-01,Echo Automation,59713.92
2024-03-01,Echo Automation,58024.29
2024-04-01,Echo Automation,60136.07
2024-05-01,Echo Automation,51362.2
2024-06-01,Echo Automation,49022.65
2024-07-01,Echo Automation,51602.02
2024-08-01,Echo Automation,44818.45
2024-09-01,Echo Automation,45131.1
2024-10-01,Echo Automation,38472.06
2024-11-01,Echo Automation,39276.31
2024-12-01,Echo Automation,34645.05
2025-01-01,Echo Automation,34128.29
2025-02-01,Echo Automation,35802.09
2025-03-01,Echo Automation,32686.6
2025-04-01,Echo Automation,30751.55
2025-05-01,Echo Automation,28686.57
2025-06-01,Echo Automation,28107.94
2023-01-01,Vertex AI,222444.6
2023-02-01,Vertex AI,262632.26
2023-03-01,Vertex AI,295598.39
2023-04-01,Vertex AI,312301.48
2023-05-01,Vertex AI,342659.95
2023-06-01,Vertex AI,364273.43
2023-07-01,Vertex AI,378835.35
2023-08-01,Vertex AI,400860.15
2023-09-01,Vertex AI,435199.01
2023-10-01,Vertex AI,498622.17
2023-11-01,Vertex AI,486170.55
2023-12-01,Vertex AI,538370.62
2024-01-01,Vertex AI,583277.95
2024-02-01,Vertex AI,666812.07
2024-03-01,Vertex AI,652036.94
2024-04-01,Vertex AI,742411.12
2024-05-01,Vertex AI,804884.47
2024-06-01,Vertex AI,808819.46
2024-07-01,Vertex AI,859218.02
2024-08-01,Vertex AI,914036.96
2024-09-01,Vertex AI,981844.44
2024-10-01,Vertex AI,1109847.13
2024-11-01,Vertex AI,1152262.72
2024-12-01,Vertex AI,1233412.99
2025-01-01,Vertex AI,1231249.47
2025-02-01,Vertex AI,1328695.46
2025-03-01,Vertex AI,1654397.09
2025-04-01,Vertex AI,1584933.23
2025-05-01,Vertex AI,1645115.24
2025-06-01,Vertex AI,1962611.86
2023-01-01,Grid Analytics,251843.48
2023-02-01,Grid Analytics,263958.47
2023-03-01,Grid Analytics,281310.18
2023-04-01,Grid Analytics,279345.66
2023-05-01,Grid Analytics,316020.34
2023-06-01,Grid Analytics,340707.88
2023-07-01,Grid Analytics,387975.33
2023-08-01,Grid Analytics,377232.72
2023-09-01,Grid Analytics,350931.41
2023-10-01,Grid Analytics,418258.84
2023-11-01,Grid Analytics,505375.58
2023-12-01,Grid Analytics,490515.28
2024-01-01,Grid Analytics,477125.93
2024-02-01,Grid Analytics,541539.7
2024-03-01,Grid Analytics,535715.16
2024-04-01,Grid Analytics,548637.73
2024-05-01,Grid Analytics,611598.7
2024-06-01,Grid Analytics,661383.48
2024-07-01,Grid Analytics,631188.42
2024-08-01,Grid Analytics,694250.23
2024-09-01,Grid Analytics,779492.83
2024-10-01,Grid Analytics,807244.58
2024-11-01,Grid Analytics,888837.45
2024-12-01,Grid Analytics,865952.3
2025-01-01,Grid Analytics,1009982.64
2025-02-01,Grid Analytics,970404.64
2025-03-01,Grid Analytics,1180604.89
2025-04-01,Grid Analytics,1054974.23
2025-05-01,Grid Analytics,1153905.41
2025-06-01,Grid Analytics,1317982.41
2023-01-01,Pioneer Works,520453.53
2023-02-01,Pioneer Works,507398.94
2023-03-01,Pioneer Works,481647.3
2023-04-01,Pioneer Works,495991.21
2023-05-01,Pioneer Works,478346.8
2023-06-01,Pioneer Works,477349.47
2023-07-01,Pioneer Works,520964.95
2023-08-01,Pioneer Works,482736.82
2023-09-01,Pioneer Works,520398.64
2023-10-01,Pioneer Works,479580.69
2023-11-01,Pioneer Works,521340.55
2023-12-01,Pioneer Works,501914.67
2024-01-01,Pioneer Works,551482.51
2024-02-01,Pioneer Works,524357.33
2024-03-01,Pioneer Works,548697.37
2024-04-01,Pioneer Works,497975.94
2024-05-01,Pioneer Works,519748.09
2024-06-01,Pioneer Works,493595.97
2024-07-01,Pioneer Works,509073.93
2024-08-01,Pioneer Works,513768.7
2024-09-01,Pioneer Works,502437.77
2024-10-01,Pioneer Works,490396.36
2024-11-01,Pioneer Works,485942.98
2024-12-01,Pioneer Works,462408.1
2025-01-01,Pioneer Works,496744.1
2025-02-01,Pioneer Works,541696.32
2025-03-01,Pioneer Works,483952.92
2025-04-01,Pioneer Works,490734.85
2025-05-01,Pioneer Works,574785.58
2025-06-01,Pioneer Works,511511.16
2023-01-01,Peak AI,267185.26
2023-02-01,Peak AI,229492.66
2023-03-01,Peak AI,235828.76
2023-04-01,Peak AI,210616.75
2023-05-01,Peak AI,247026.06
2023-06-01,Peak AI,194548.81
2023-07-01,Peak AI,192415.77
2023-08-01,Peak AI,184883.72
2023-09-01,Peak AI,173307.11
2023-10-01,Peak AI,192091.89
2023-11-01,Peak AI,193746.37
2023-12-01,Peak AI,162038.07
2024-01-01,Peak AI,148902.46
2024-02-01,Peak AI,136001.94
2024-03-01,Peak AI,145283.32
2024-04-01,Peak AI,139032.58
2024-05-01,Peak AI,131266.92
2024-06-01,Peak AI,131766.88
2024-07-01,Peak AI,127648.32
2024-08-01,Peak AI,122171.37
2024-09-01,Peak AI,113653.45
2024-10-01,Peak AI,104806.61
2024-11-01,Peak AI,110080.2
2024-12-01,Peak AI,102388.24
2025-01-01,Peak AI,102646.67
2025-02-01,Peak AI,98127.06
2025-03-01,Peak AI,84222.75
2025-04-01,Peak AI,80840.72
2025-05-01,Peak AI,80484.99
2025-06-01,Peak AI,76096.89
2023-01-01,Lambda Bridge,338985.66
2023-02-01,Lambda Bridge,345240.98
2023-03-01,Lambda Bridge,360375.75
2023-04-01,Lambda Bridge,398290.45
2023-05-01,Lambda Bridge,405165.94
2023-06-01,Lambda Bridge,418483.61
2023-07-01,Lambda Bridge,471918.41
2023-08-01,Lambda Bridge,465584.73
2023-09-01,Lambda Bridge,480282.33
2023-10-01,Lambda Bridge,492291.38
2023-11-01,Lambda Bridge,560354.04
2023-12-01,Lambda Bridge,605583.73
2024-01-01,Lambda Bridge,599323.64
2024-02-01,Lambda Bridge,674409.33
2024-03-01,Lambda Bridge,601214.26
2024-04-01,Lambda Bridge,700663.31
2024-05-01,Lambda Bridge,738745.73
2024-06-01,Lambda Bridge,751514.32
2024-07-01,Lambda Bridge,919547.4
2024-08-01,Lambda Bridge,862741.48
2024-09-01,Lambda Bridge,893359.92
2024-10-01,Lambda Bridge,962025.13
2024-11-01,Lambda Bridge,910854.36
2024-12-01,Lambda Bridge,1025896.82
2025-01-01,Lambda Bridge,1178743.97
2025-02-01,Lambda Bridge,1146440.46
2025-03-01,Lambda Bridge,1195355.65
2025-04-01,Lambda Bridge,1399827.84
2025-05-01,Lambda Bridge,1476902.21
2025-06-01,Lambda Bridge,1495950.1
2023-01-01,Zenith Engage,168381.63
2023-02-01,Zenith Engage,166937.08
2023-03-01,Zenith Engage,166728.3
2023-04-01,Zenith Engage,170711.17
2023-05-01,Zenith Engage,167269.29
2023-06-01,Zenith Engage,162825.73
2023-07-01,Zenith Engage,178817.54
2023-08-01,Zenith Engage,179196.17
2023-09-01,Zenith Engage,192443.04
2023-10-01,Zenith Engage,171667.54
2023-11-01,Zenith Engage,180477.9
2023-12-01,Zenith Engage,180872.17
2024-01-01,Zenith Engage,176067.39
2024-02-01,Zenith Engage,185220.1
2024-03-01,Zenith Engage,185749.16
2024-04-01,Zenith Engage,181993.35
2024-05-01,Zenith Engage,177014.53
2024-06-01,Zenith Engage,176341.43
2024-07-01,Zenith Engage,167500.41
2024-08-01,Zenith Engage,172786.75
2024-09-01,Zenith Engage,174680.43
2024-10-01,Zenith Engage,170387.8
2024-11-01,Zenith Engage,184756.43
2024-12-01,Zenith Engage,191857.81
2025-01-01,Zenith Engage,173043.43
2025-02-01,Zenith Engage,184093.8
2025-03-01,Zenith Engage,172370.57
2025-04-01,Zenith Engage,179242.1
2025-05-01,Zenith Engage,175974.44
2025-06-01,Zenith Engage,188007.13
2023-01-01,Echo Engage,154945.52
2023-02-01,Echo Engage,146180.61
2023-03-01,Echo Engage,136397.58
2023-04-01,Echo Engage,141924.62
2023-05-01,Echo Engage,141023.98
2023-06-01,Echo Engage,131781.06
2023-07-01,Echo Engage,139226.57
2023-08-01,Echo Engage,129214.14
2023-09-01,Echo Engage,114360.09
2023-10-01,Echo Engage,110084.18
2023-11-01,Echo Engage,110268.06
2023-12-01,Echo Engage,99417.03
2024-01-01,Echo Engage,105766.26
2024-02-01,Echo Engage,97993.31
2024-03-01,Echo Engage,93892.32
2024-04-01,Echo Engage,92351.75
2024-05-01,Echo Engage,93400.04
2024-06-01,Echo Engage,83529.36
2024-07-01,Echo Engage,79316.43
2024-08-01,Echo Engage,82621.17
2024-09-01,Echo Engage,77572.28
2024-10-01,Echo Engage,70120.4
2024-11-01,Echo Engage,68653.95
2024-12-01,Echo Engage,66750.89
2025-01-01,Echo Engage,64819.17
2025-02-01,Echo Engage,57160.26
2025-03-01,Echo Engage,54503.5
2025-04-01,Echo Engage,54356.71
2025-05-01,Echo Engage,52140.37
2025-06-01,Echo Engage,51064.24
2023-01-01,Echo Labs,305502.2
2023-02-01,Echo Labs,302562.16
2023-03-01,Echo Labs,335416.71
2023-04-01,Echo Labs,376507.13
2023-05-01,Echo Labs,401248.64
2023-06-01,Echo Labs,400068.94
2023-07-01,Echo Labs,445795.06
2023-08-01,Echo Labs,522898.53
2023-09-01,Echo Labs,501432.82
2023-10-01,Echo Labs,516123.61
2023-11-01,Echo Labs,564626.83
2023-12-01,Echo Labs,609573.77
2024-01-01,Echo Labs,641523.1
2024-02-01,Echo Labs,687549.58
2024-03-01,Echo Labs,680660.9
2024-04-01,Echo Labs,743906.76
2024-05-01,Echo Labs,826351.25
2024-06-01,Echo Labs,879617.87
2024-07-01,Echo Labs,918129.09
2024-08-01,Echo Labs,997683.83
2024-09-01,Echo Labs,1075609.98
2024-10-01,Echo Labs,1193180.75
2024-11-01,Echo Labs,1210955.95
2024-12-01,Echo Labs,1322352.41
2025-01-01,Echo Labs,1343758.82
2025-02-01,Echo Labs,1513459.55
2025-03-01,Echo Labs,1596921.38
2025-04-01,Echo Labs,1742143.07
2025-05-01,Echo Labs,1842379.77
2025-06-01,Echo Labs,1950896.57
2023-01-01,Ace Software,220838.34
2023-02-01,Ace Software,216645.46
2023-03-01,Ace Software,231660.48
2023-04-01,Ace Software,257756.75
2023-05-01,Ace Software,278474.13
2023-06-01,Ace Software,279355.08
2023-07-01,Ace Software,310010.15
2023-08-01,Ace Software,330771.35
2023-09-01,Ace Software,315618.41
2023-10-01,Ace Software,374905.61
2023-11-01,Ace Software,401659.98
2023-12-01,Ace Software,428908.72
2024-01-01,Ace Software,494467.43
2024-02-01,Ace Software,463196.48
2024-03-01,Ace Software,504995.93
2024-04-01,Ace Software,489057.74
2024-05-01,Ace Software,586335.59
2024-06-01,Ace Software,628942.4
2024-07-01,Ace Software,667793.32
2024-08-01,Ace Software,772398.84
2024-09-01,Ace Software,815266.83
2024-10-01,Ace Software,838033.55
2024-11-01,Ace Software,875028.57
2024-12-01,Ace Software,1001030.98
2025-01-01,Ace Software,1015919.11
2025-02-01,Ace Software,1041639.88
2025-03-01,Ace Software,1060392.32
2025-04-01,Ace Software,1211469.19
2025-05-01,Ace Software,1372964.89
2025-06-01,Ace Software,1573849.89
2023-01-01,Nova Engage,213696.97
2023-02-01,Nova Engage,223865.65
2023-03-01,Nova Engage,190497.92
2023-04-01,Nova Engage,205890.09
2023-05-01,Nova Engage,200027.77
2023-06-01,Nova Engage,188321.6
2023-07-01,Nova Engage,174812.71
2023-08-01,Nova Engage,174304.16
2023-09-01,Nova Engage,163963.57
2023-10-01,Nova Engage,149850.45
2023-11-01,Nova Engage,163366.46
2023-12-01,Nova Engage,140886.6
2024-01-01,Nova Engage,142870.31
2024-02-01,Nova Engage,115952.29
2024-03-01,Nova Engage,134575.75
2024-04-01,Nova Engage,130231.26
2024-05-01,Nova Engage,116527.0
2024-06-01,Nova Engage,114706.32
2024-07-01,Nova Engage,110007.66
2024-08-01,Nova Engage,99337.93
2024-09-01,Nova Engage,101126.31
2024-10-01,Nova Engage,90585.8
2024-11-01,Nova Engage,87781.06
2024-12-01,Nova Engage,91721.85
2025-01-01,Nova Engage,87331.72
2025-02-01,Nova Engage,77042.78
2025-03-01,Nova Engage,73783.67
2025-04-01,Nova Engage,71085.32
2025-05-01,Nova Engage,73029.06
2025-06-01,Nova Engage,64185.37
2023-01-01,Vertex Dynamics,262109.96
2023-02-01,Vertex Dynamics,269273.12
2023-03-01,Vertex Dynamics,245769.78
2023-04-01,Vertex Dynamics,240386.52
2023-05-01,Vertex Dynamics,225016.29
2023-06-01,Vertex Dynamics,242050.85
2023-07-01,Vertex Dynamics,215666.02
2023-08-01,Vertex Dynamics,222164.7
2023-09-01,Vertex Dynamics,211829.18
2023-10-01,Vertex Dynamics,196084.94
2023-11-01,Vertex Dynamics,195383.71
2023-12-01,Vertex Dynamics,209772.3
2024-01-01,Vertex Dynamics,192957.1
2024-02-01,Vertex Dynamics,176607.77
2024-03-01,Vertex Dynamics,183851.45
2024-04-01,Vertex Dynamics,175022.64
2024-05-01,Vertex Dynamics,201306.65
2024-06-01,Vertex Dynamics,169515.59
2024-07-01,Vertex Dynamics,159627.9
2024-08-01,Vertex Dynamics,169681.82
2024-09-01,Vertex Dynamics,140054.8
2024-10-01,Vertex Dynamics,150893.97
2024-11-01,Vertex Dynamics,160806.24
2024-12-01,Vertex Dynamics,141540.68
2025-01-01,Vertex Dynamics,126599.97
2025-02-01,Vertex Dynamics,132285.33
2025-03-01,Vertex Dynamics,140953.41
2025-04-01,Vertex Dynamics,130337.35
2025-05-01,Vertex Dynamics,119333.27
2025-06-01,Vertex Dynamics,117117.29
2023-01-01,Aurora Technologies,177637.71
2023-02-01,Aurora Technologies,178588.3
2023-03-01,Aurora Technologies,176825.7
2023-04-01,Aurora Technologies,164438.66
2023-05-01,Aurora Technologies,167596.04
2023-06-01,Aurora Technologies,187803.01
2023-07-01,Aurora Technologies,173861.16
2023-08-01,Aurora Technologies,187800.09
2023-09-01,Aurora Technologies,196494.35
2023-10-01,Aurora Technologies,186009.79
2023-11-01,Aurora Technologies,190682.51
2023-12-01,Aurora Technologies,203829.49
2024-01-01,Aurora Technologies,213939.18
2024-02-01,Aurora Technologies,223935.16
2024-03-01,Aurora Technologies,223265.68
2024-04-01,Aurora Technologies,221618.52
2024-05-01,Aurora Technologies,216605.56
2024-06-01,Aurora Technologies,216998.29
2024-07-01,Aurora Technologies,227662.9
2024-08-01,Aurora Technologies,242948.98
2024-09-01,Aurora Technologies,246675.36
2024-10-01,Aurora Technologies,221246.19
2024-11-01,Aurora Technologies,242002.0
2024-12-01,Aurora Technologies,272141.97
2025-01-01,Aurora Technologies,262595.66
2025-02-01,Aurora Technologies,247645.19
2025-03-01,Aurora Technologies,303583.65
2025-04-01,Aurora Technologies,276351.81
2025-05-01,Aurora Technologies,287429.43
2025-06-01,Aurora Technologies,293108.37
2023-01-01,Nova Labs,202726.48
2023-02-01,Nova Labs,188267.31
2023-03-01,Nova Labs,182560.71
2023-04-01,Nova Labs,176461.55
2023-05-01,Nova Labs,159352.05
2023-06-01,Nova Labs,174581.39
2023-07-01,Nova Labs,153743.96
2023-08-01,Nova Labs,159224.09
2023-09-01,Nova Labs,140978.99
2023-10-01,Nova Labs,134880.66
2023-11-01,Nova Labs,149261.62
2023-12-01,Nova Labs,137896.48
2024-01-01,Nova Labs,126586.81
2024-02-01,Nova Labs,141209.81
2024-03-01,Nova Labs,148742.51
2024-04-01,Nova Labs,140684.77
2024-05-01,Nova Labs,127013.02
2024-06-01,Nova Labs,125910.21
2024-07-01,Nova Labs,128566.12
2024-08-01,Nova Labs,127165.79
2024-09-01,Nova Labs,115753.7
2024-10-01,Nova Labs,115397.89
2024-11-01,Nova Labs,114375.33
2024-12-01,Nova Labs,113269.71
2025-01-01,Nova Labs,107089.65
2025-02-01,Nova Labs,104816.16
2025-03-01,Nova Labs,110259.21
2025-04-01,Nova Labs,106988.79
2025-05-01,Nova Labs,101036.74
2025-06-01,Nova Labs,104819.76
2023-01-01,Fusion Logic,186488.83
2023-02-01,Fusion Logic,223332.42
2023-03-01,Fusion Logic,190811.6
2023-04-01,Fusion Logic,207112.99
2023-05-01,Fusion Logic,231514.16
2023-06-01,Fusion Logic,244486.97
2023-07-01,Fusion Logic,278137.0
2023-08-01,Fusion Logic,258956.56
2023-09-01,Fusion Logic,296035.69
2023-10-01,Fusion Logic,316809.99
2023-11-01,Fusion Logic,327670.65
2023-12-01,Fusion Logic,318530.46
2024-01-01,Fusion Logic,378629.99
2024-02-01,Fusion Logic,396932.85
2024-03-01,Fusion Logic,407170.56
2024-04-01,Fusion Logic,422182.07
2024-05-01,Fusion Logic,446790.91
2024-06-01,Fusion Logic,465206.69
2024-07-01,Fusion Logic,509556.47
2024-08-01,Fusion Logic,522767.66
2024-09-01,Fusion Logic,528375.21
2024-10-01,Fusion Logic,552737.27
2024-11-01,Fusion Logic,593470.45
2024-12-01,Fusion Logic,659140.97
2025-01-01,Fusion Logic,688228.53
2025-02-01,Fusion Logic,736387.82
2025-03-01,Fusion Logic,789466.31
2025-04-01,Fusion Logic,788658.97
2025-05-01,Fusion Logic,923806.18
2025-06-01,Fusion Logic,897741.16
2023-01-01,Summit Labs,161063.32
2023-02-01,Summit Labs,181584.61
2023-03-01,Summit Labs,211425.74
2023-04-01,Summit Labs,196181.77
2023-05-01,Summit Labs,241828.23
2023-06-01,Summit Labs,262598.8
2023-07-01,Summit Labs,255463.07
2023-08-01,Summit Labs,281503.01
2023-09-01,Summit Labs,312322.83
2023-10-01,Summit Labs,307941.8
2023-11-01,Summit Labs,350701.45
2023-12-01,Summit Labs,346285.14
2024-01-01,Summit Labs,372844.18
2024-02-01,Summit Labs,390910.07
2024-03-01,Summit Labs,441503.85
2024-04-01,Summit Labs,489516.59
2024-05-01,Summit Labs,488734.91
2024-06-01,Summit Labs,492419.29
2024-07-01,Summit Labs,530214.56
2024-08-01,Summit Labs,609360.41
2024-09-01,Summit Labs,695760.78
2024-10-01,Summit Labs,692450.01
2024-11-01,Summit Labs,709912.12
2024-12-01,Summit Labs,801274.6
2025-01-01,Summit Labs,812810.01
2025-02-01,Summit Labs,860388.21
2025-03-01,Summit Labs,890073.74
2025-04-01,Summit Labs,1066781.57
2025-05-01,Summit Labs,927514.37
2025-06-01,Summit Labs,1177719.18
2023-01-01,Blue Dynamics,189460.99
2023-02-01,Blue Dynamics,163398.46
2023-03-01,Blue Dynamics,158784.9
2023-04-01,Blue Dynamics,158411.88
2023-05-01,Blue Dynamics,157876.77
2023-06-01,Blue Dynamics,146728.97
2023-07-01,Blue Dynamics,134096.51
2023-08-01,Blue Dynamics,135079.86
2023-09-01,Blue Dynamics,145737.62
2023-10-01,Blue Dynamics,133357.8
2023-11-01,Blue Dynamics,131788.94
2023-12-01,Blue Dynamics,123388.11
2024-01-01,Blue Dynamics,117278.95
2024-02-01,Blue Dynamics,127513.97
2024-03-01,Blue Dynamics,113048.85
2024-04-01,Blue Dynamics,108250.75
2024-05-01,Blue Dynamics,113275.2
2024-06-01,Blue Dynamics,100410.82
2024-07-01,Blue Dynamics,98048.57
2024-08-01,Blue Dynamics,98077.37
2024-09-01,Blue Dynamics,95092.69
2024-10-01,Blue Dynamics,93440.95
2024-11-01,Blue Dynamics,98839.27
2024-12-01,Blue Dynamics,88260.56
2025-01-01,Blue Dynamics,74189.87
2025-02-01,Blue Dynamics,83012.58
2025-03-01,Blue Dynamics,79383.86
2025-04-01,Blue Dynamics,77027.86
2025-05-01,Blue Dynamics,75475.9
2025-06-01,Blue Dynamics,72222.39
2023-01-01,Zenith Technologies,208730.85
2023-02-01,Zenith Technologies,202263.29
2023-03-01,Zenith Technologies,241894.0
2023-04-01,Zenith Technologies,200506.22
2023-05-01,Zenith Technologies,206826.3
2023-06-01,Zenith Technologies,188434.01
2023-07-01,Zenith Technologies,202729.31
2023-08-01,Zenith Technologies,190160.85
2023-09-01,Zenith Technologies,193035.38
2023-10-01,Zenith Technologies,205566.5
2023-11-01,Zenith Technologies,197898.11
2023-12-01,Zenith Technologies,196770.94
2024-01-01,Zenith Technologies,172582.72
2024-02-01,Zenith Technologies,204601.74
2024-03-01,Zenith Technologies,174398.56
2024-04-01,Zenith Technologies,197556.63
2024-05-01,Zenith Technologies,190906.33
2024-06-01,Zenith Technologies,184937.03
2024-07-01,Zenith Technologies,170282.34
2024-08-01,Zenith Technologies,177379.04
2024-09-01,Zenith Technologies,170119.39
2024-10-01,Zenith Technologies,172667.77
2024-11-01,Zenith Technologies,168500.1
2024-12-01,Zenith Technologies,151652.4
2025-01-01,Zenith Technologies,176489.57
2025-02-01,Zenith Technologies,164714.84
2025-03-01,Zenith Technologies,159705.41
2025-04-01,Zenith Technologies,157439.85
2025-05-01,Zenith Technologies,163173.53
2025-06-01,Zenith Technologies,151551.14
2023-01-01,Ace Automation,73175.9
2023-02-01,Ace Automation,73080.11
2023-03-01,Ace Automation,72011.51
2023-04-01,Ace Automation,79417.36
2023-05-01,Ace Automation,75836.51
2023-06-01,Ace Automation,80338.14
2023-07-01,Ace Automation,84357.23
2023-08-01,Ace Automation,94537.34
2023-09-01,Ace Automation,92177.22
2023-10-01,Ace Automation,94983.97
2023-11-01,Ace Automation,110382.39
2023-12-01,Ace Automation,105902.36
2024-01-01,Ace Automation,109530.34
2024-02-01,Ace Automation,109407.77
2024-03-01,Ace Automation,111923.29
2024-04-01,Ace Automation,106342.12
2024-05-01,Ace Automation,129551.49
2024-06-01,Ace Automation,130750.62
2024-07-01,Ace Automation,131166.98
2024-08-01,Ace Automation,136037.54
2024-09-01,Ace Automation,146981.67
2024-10-01,Ace Automation,135312.19
2024-11-01,Ace Automation,147365.53
2024-12-01,Ace Automation,148221.36
2025-01-01,Ace Automation,177047.09
2025-02-01,Ace Automation,175693.89
2025-03-01,Ace Automation,155019.78
2025-04-01,Ace Automation,166647.05
2025-05-01,Ace Automation,185358.26
2025-06-01,Ace Automation,188551.33
2023-01-01,Atlas Dynamics,115370.06
2023-02-01,Atlas Dynamics,123545.86
2023-03-01,Atlas Dynamics,123772.57
2023-04-01,Atlas Dynamics,141125.07
2023-05-01,Atlas Dynamics,141950.03
2023-06-01,Atlas Dynamics,151550.94
2023-07-01,Atlas Dynamics,168307.61
2023-08-01,Atlas Dynamics,159373.75
2023-09-01,Atlas Dynamics,199047.72
2023-10-01,Atlas Dynamics,197612.81
2023-11-01,Atlas Dynamics,221366.91
2023-12-01,Atlas Dynamics,209135.31
2024-01-01,Atlas Dynamics,223968.39
2024-02-01,Atlas Dynamics,234961.54
2024-03-01,Atlas Dynamics,268330.72
2024-04-01,Atlas Dynamics,282474.16
2024-05-01,Atlas Dynamics,292162.23
2024-06-01,Atlas Dynamics,301653.77
2024-07-01,Atlas Dynamics,316208.0
2024-08-01,Atlas Dynamics,357776.13
2024-09-01,Atlas Dynamics,372147.51
2024-10-01,Atlas Dynamics,390908.49
2024-11-01,Atlas Dynamics,463299.63
2024-12-01,Atlas Dynamics,454978.9
2025-01-01,Atlas Dynamics,516178.95
2025-02-01,Atlas Dynamics,501885.46
2025-03-01,Atlas Dynamics,554502.48
2025-04-01,Atlas Dynamics,580354.66
2025-05-01,Atlas Dynamics,565791.75
2025-06-01,Atlas Dynamics,703747.53
2023-01-01,Echo Works,198130.6
2023-02-01,Echo Works,205411.71
2023-03-01,Echo Works,199342.09
2023-04-01,Echo Works,222591.34
2023-05-01,Echo Works,214189.72
2023-06-01,Echo Works,216077.61
2023-07-01,Echo Works,227965.38
2023-08-01,Echo Works,227178.97
2023-09-01,Echo Works,224331.19
2023-10-01,Echo Works,201919.79
2023-11-01,Echo Works,211081.94
2023-12-01,Echo Works,208970.15
2024-01-01,Echo Works,229398.28
2024-02-01,Echo Works,224587.44
2024-03-01,Echo Works,208460.1
2024-04-01,Echo Works,223266.48
2024-05-01,Echo Works,209818.82
2024-06-01,Echo Works,227526.35
2024-07-01,Echo Works,210518.08
2024-08-01,Echo Works,237010.53
2024-09-01,Echo Works,236694.01
2024-10-01,Echo Works,256006.63
2024-11-01,Echo Works,245094.89
2024-12-01,Echo Works,231549.33
2025-01-01,Echo Works,247718.79
2025-02-01,Echo Works,222694.23
2025-03-01,Echo Works,229284.67
2025-04-01,Echo Works,246372.35
2025-05-01,Echo Works,217494.32
2025-06-01,Echo Works,244825.0
2023-01-01,Orbit Metrics,125123.98
2023-02-01,Orbit Metrics,133285.12
2023-03-01,Orbit Metrics,128929.76
2023-04-01,Orbit Metrics,136016.94
2023-05-01,Orbit Metrics,125492.02
2023-06-01,Orbit Metrics,119046.86
2023-07-01,Orbit Metrics,120673.44
2023-08-01,Orbit Metrics,112475.33
2023-09-01,Orbit Metrics,121415.23
2023-10-01,Orbit Metrics,120902.05
2023-11-01,Orbit Metrics,130207.53
2023-12-01,Orbit Metrics,110822.85
2024-01-01,Orbit Metrics,111368.0
2024-02-01,Orbit Metrics,108192.46
2024-03-01,Orbit Metrics,111104.78
2024-04-01,Orbit Metrics,110567.97
2024-05-01,Orbit Metrics,106789.04
2024-06-01,Orbit Metrics,111410.54
2024-07-01,Orbit Metrics,101068.29
2024-08-01,Orbit Metrics,107992.81
2024-09-01,Orbit Metrics,104303.38
2024-10-01,Orbit Metrics,100176.65
2024-11-01,Orbit Metrics,97364.97
2024-12-01,Orbit Metrics,109470.92
2025-01-01,Orbit Metrics,92409.89
2025-02-01,Orbit Metrics,96498.83
2025-03-01,Orbit Metrics,90315.89
2025-04-01,Orbit Metrics,100873.34
2025-05-01,Orbit Metrics,95443.65
2025-06-01,Orbit Metrics,87133.85
2023-01-01,Orbit Labs,277260.25
2023-02-01,Orbit Labs,310992.01
2023-03-01,Orbit Labs,321587.83
2023-04-01,Orbit Labs,335677.95
2023-05-01,Orbit Labs,348890.95
2023-06-01,Orbit Labs,376009.31
2023-07-01,Orbit Labs,391947.08
2023-08-01,Orbit Labs,409159.72
2023-09-01,Orbit Labs,415720.1
2023-10-01,Orbit Labs,490444.98
2023-11-01,Orbit Labs,451015.85
2023-12-01,Orbit Labs,511855.31
2024-01-01,Orbit Labs,519141.52
2024-02-01,Orbit Labs,604300.17
2024-03-01,Orbit Labs,558333.8
2024-04-01,Orbit Labs,592979.53
2024-05-01,Orbit Labs,616675.14
2024-06-01,Orbit Labs,693343.01
2024-07-01,Orbit Labs,669004.44
2024-08-01,Orbit Labs,738136.53
2024-09-01,Orbit Labs,710463.35
2024-10-01,Orbit Labs,848237.48
2024-11-01,Orbit Labs,860329.1
2024-12-01,Orbit Labs,859851.95
